,No,0.001,0.004,0.008,0.01,0.04,0.08,0.1,0.4,0.8,1.0,4.0,8.0
0,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.75,0.875,0.625,0.5,0.1666666716337204,0.3333333432674408,0.4166666567325592,0.2916666567325592
1,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.9166666865348816,0.7083333134651184,0.8333333134651184,0.75,0.5,0.2916666567325592,0.1666666716337204,0.1666666716337204,0.25
2,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9583333134651184,0.9583333134651184,0.8333333134651184,0.6666666865348816,0.7083333134651184,0.5,0.3333333432674408,0.5,0.1666666716337204,0.25
3,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,1.0,0.6666666865348816,0.8333333134651184,0.4583333432674408,0.3333333432674408,0.3333333432674408,0.2916666567325592,0.1666666716337204
4,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.7083333134651184,0.6666666865348816,0.9583333134651184,0.4583333432674408,0.25,0.2083333283662796,0.2083333283662796,0.25
5,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.875,0.7916666865348816,0.6666666865348816,0.5,0.25,0.3333333432674408,0.3333333432674408,0.1666666716337204
6,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.9166666865348816,0.75,0.6666666865348816,0.6666666865348816,0.5,0.4583333432674408,0.3333333432674408,0.2916666567325592,0.1666666716337204
7,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.7916666865348816,0.8333333134651184,0.8333333134651184,0.375,0.25,0.3333333432674408,0.375,0.1666666716337204
8,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9583333134651184,0.9166666865348816,0.8333333134651184,0.5,0.6666666865348816,0.5,0.375,0.3333333432674408,0.3333333432674408,0.1666666716337204
9,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.75,0.75,0.875,0.4166666567325592,0.3333333432674408,0.3333333432674408,0.1666666716337204,0.375
10,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.6666666865348816,0.5,0.3333333432674408,0.1666666716337204,0.3333333432674408,0.3333333432674408
11,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9583333134651184,0.875,0.75,0.625,0.75,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.1666666716337204
12,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.9166666865348816,0.6666666865348816,0.5,0.2083333283662796,0.1666666716337204,0.3333333432674408,0.1666666716337204
13,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.7083333134651184,0.5,0.3333333432674408,0.1666666716337204,0.2916666567325592,0.3333333432674408
14,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.8333333134651184,0.9583333134651184,0.625,0.5833333134651184,0.6666666865348816,0.25,0.2083333283662796,0.3333333432674408,0.4166666567325592
15,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.75,0.7916666865348816,0.75,0.5,0.375,0.3333333432674408,0.3333333432674408,0.1666666716337204
16,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.7083333134651184,0.75,0.6666666865348816,0.5833333134651184,0.3333333432674408,0.3333333432674408,0.1666666716337204,0.1666666716337204
17,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,1.0,0.9583333134651184,0.7083333134651184,0.5416666865348816,0.375,0.3333333432674408,0.2916666567325592,0.1666666716337204
18,0.9166666865348816,0.9166666865348816,0.875,0.9166666865348816,0.9166666865348816,0.6666666865348816,0.75,0.6666666865348816,0.5,0.4166666567325592,0.3333333432674408,0.375,0.1666666716337204
19,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.6666666865348816,0.5833333134651184,0.6666666865348816,0.5,0.4166666567325592,0.3333333432674408,0.3333333432674408,0.1666666716337204
20,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.9166666865348816,0.75,0.6666666865348816,0.4166666567325592,0.3333333432674408,0.2916666567325592,0.4166666567325592,0.4166666567325592
21,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.6666666865348816,0.875,0.5,0.1666666716337204,0.3333333432674408,0.3333333432674408,0.25
22,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.875,0.9583333134651184,0.5833333134651184,0.7916666865348816,0.5833333134651184,0.1666666716337204,0.2916666567325592,0.1666666716337204,0.25
23,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.8333333134651184,0.625,0.7916666865348816,0.5,0.1666666716337204,0.0833333358168602,0.3333333432674408,0.3333333432674408
24,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.8333333134651184,0.6666666865348816,0.7083333134651184,0.5416666865348816,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.1666666716337204
25,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9583333134651184,0.9166666865348816,0.7916666865348816,0.625,0.5,0.5,0.3333333432674408,0.3333333432674408,0.1666666716337204,0.2916666567325592
26,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.875,0.75,0.6666666865348816,0.8333333134651184,0.3333333432674408,0.3333333432674408,0.1666666716337204,0.1666666716337204,0.1666666716337204
27,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.8333333134651184,0.9166666865348816,0.6666666865348816,0.75,0.4166666567325592,0.3333333432674408,0.2083333283662796,0.2083333283662796,0.3333333432674408
28,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.75,0.7083333134651184,0.6666666865348816,0.5,0.3333333432674408,0.3333333432674408,0.375,0.2916666567325592
29,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.75,0.8333333134651184,0.5,0.5,0.1666666716337204,0.375,0.3333333432674408
30,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.7916666865348816,0.7916666865348816,0.5416666865348816,0.5416666865348816,0.0416666679084301,0.25,0.1666666716337204,0.3333333432674408
