,ACC_Before,ACC_After,Loss_Before,Loss_After
0,0.5,0.9583333134651184,0.6933391094207764,0.22055482864379883
1,0.5,0.9166666865348816,0.6937453150749207,0.26053836941719055
2,0.4583333432674408,1.0,0.6934296488761902,0.2600882351398468
3,0.5,1.0,0.6974855661392212,0.22702667117118835
4,0.5416666865348816,1.0,0.6929171085357666,0.24729426205158234
5,0.5,0.9166666865348816,0.6940768361091614,0.2689298987388611
6,0.5833333134651184,1.0,0.6920018792152405,0.2598010301589966
7,0.5,1.0,0.6942480206489563,0.22126896679401398
8,0.5,1.0,0.6993225812911987,0.24182632565498352
9,0.4166666567325592,0.9583333134651184,0.695338249206543,0.23873642086982727
10,0.4583333432674408,1.0,0.6944515705108643,0.2357538491487503
11,0.5,1.0,0.6903480887413025,0.19695138931274414
12,0.5833333134651184,0.9583333134651184,0.6915425062179565,0.23814937472343445
13,0.5,1.0,0.6880238652229309,0.204837828874588
14,0.375,1.0,0.6977314352989197,0.2636825740337372
15,0.5,0.9166666865348816,0.6916990280151367,0.23757635056972504
16,0.5416666865348816,0.9583333134651184,0.6941204071044922,0.21964338421821594
17,0.5833333134651184,1.0,0.6987496614456177,0.25678226351737976
18,0.4166666567325592,1.0,0.697815477848053,0.20415620505809784
19,0.5,0.9583333134651184,0.6950346231460571,0.29498544335365295
20,0.5416666865348816,1.0,0.691728413105011,0.2353968620300293
21,0.5,0.9583333134651184,0.6922829151153564,0.27655184268951416
22,0.4583333432674408,1.0,0.6942971348762512,0.2373896688222885
23,0.5,1.0,0.6893699169158936,0.24774807691574097
24,0.5416666865348816,1.0,0.6933519840240479,0.28587067127227783
25,0.5,1.0,0.6935076713562012,0.2437727451324463
26,0.5,1.0,0.6919375658035278,0.23632727563381195
27,0.5416666865348816,1.0,0.6943079233169556,0.24604946374893188
28,0.5,0.9583333134651184,0.695842981338501,0.2756548523902893
29,0.5,1.0,0.6945774555206299,0.2634075880050659
30,0.5,1.0,0.6939172744750977,0.2549150288105011
31,0.5,1.0,0.6936629414558411,0.24877971410751343
32,0.5,1.0,0.6935968995094299,0.2572883367538452
33,0.5,1.0,0.6948539614677429,0.2327948957681656
34,0.4166666567325592,0.9583333134651184,0.695140540599823,0.2524860203266144
35,0.5,1.0,0.697458028793335,0.23430794477462769
36,0.5,0.9583333134651184,0.6970579624176025,0.2631773054599762
37,0.5833333134651184,1.0,0.6929959058761597,0.24193327128887177
38,0.4583333432674408,0.9166666865348816,0.7033286690711975,0.27707603573799133
39,0.5833333134651184,0.9583333134651184,0.6977072954177856,0.2925918996334076
40,0.5,0.9166666865348816,0.6943191885948181,0.2727821469306946
41,0.5,1.0,0.6909488439559937,0.23006115853786469
42,0.5,1.0,0.6954249143600464,0.24301780760288239
43,0.5,0.9583333134651184,0.6941531300544739,0.2556529641151428
44,0.5,1.0,0.6922504901885986,0.22644250094890594
45,0.5416666865348816,0.9583333134651184,0.6943817138671875,0.281252384185791
46,0.6666666865348816,1.0,0.6930937170982361,0.24597930908203125
47,0.4166666567325592,1.0,0.6961672902107239,0.30611029267311096
48,0.4166666567325592,0.875,0.7001996636390686,0.25878429412841797
49,0.5,0.9166666865348816,0.6992775797843933,0.26647886633872986
50,0.5,1.0,0.6939364671707153,0.27816659212112427
51,0.5,0.9583333134651184,0.6985787153244019,0.29563847184181213
52,0.5416666865348816,1.0,0.6988236904144287,0.2638964056968689
53,0.5416666865348816,1.0,0.6936864256858826,0.2607659697532654
54,0.5416666865348816,0.9166666865348816,0.6893129944801331,0.28205445408821106
55,0.5,0.9166666865348816,0.6927552223205566,0.2727966904640198
56,0.4583333432674408,1.0,0.698211133480072,0.2578088343143463
57,0.5,1.0,0.6922367811203003,0.24292002618312836
58,0.5,0.9583333134651184,0.6945167183876038,0.24797789752483368
59,0.5,0.9583333134651184,0.6986425518989563,0.23808497190475464
60,0.4583333432674408,1.0,0.6964898109436035,0.24827848374843597
61,0.5416666865348816,1.0,0.691076934337616,0.23478174209594727
62,0.4583333432674408,1.0,0.6941319108009338,0.2613276541233063
63,0.5,1.0,0.695400595664978,0.2893127501010895
64,0.4166666567325592,1.0,0.6955180168151855,0.2217378467321396
65,0.4583333432674408,1.0,0.6978185176849365,0.2434232234954834
66,0.5,0.9583333134651184,0.7030768990516663,0.24827387928962708
67,0.5,0.9583333134651184,0.69809889793396,0.282884806394577
68,0.5416666865348816,0.9583333134651184,0.6968931555747986,0.27084484696388245
69,0.5833333134651184,1.0,0.6871849298477173,0.218242809176445
70,0.5416666865348816,1.0,0.693761944770813,0.24773375689983368
71,0.5,0.875,0.6929953098297119,0.27251142263412476
72,0.5,0.9583333134651184,0.6889060139656067,0.23235195875167847
73,0.5,1.0,0.6908100843429565,0.24140585958957672
74,0.5416666865348816,1.0,0.6977505087852478,0.2884994149208069
75,0.5,0.9583333134651184,0.6954116821289062,0.22765153646469116
76,0.5,0.875,0.6984896063804626,0.3601495027542114
77,0.5,1.0,0.6949043273925781,0.2742976248264313
78,0.4583333432674408,1.0,0.7003424167633057,0.2640433609485626
79,0.5,1.0,0.6928499937057495,0.24152085185050964
80,0.4583333432674408,1.0,0.6943436861038208,0.23414352536201477
81,0.4166666567325592,0.9166666865348816,0.6955589652061462,0.27346789836883545
82,0.5,1.0,0.6946696043014526,0.2390102744102478
83,0.4583333432674408,0.9583333134651184,0.6951884031295776,0.2538161277770996
84,0.5,1.0,0.6944543719291687,0.2798056900501251
85,0.5,0.9583333134651184,0.6993599534034729,0.2878648042678833
86,0.5416666865348816,1.0,0.6948232054710388,0.23283754289150238
87,0.5,0.9583333134651184,0.6897839307785034,0.24797065556049347
88,0.4583333432674408,1.0,0.6967916488647461,0.3294489085674286
89,0.3333333432674408,1.0,0.6958898901939392,0.24554282426834106
90,0.5,1.0,0.6943745613098145,0.23146091401576996
91,0.4583333432674408,0.9583333134651184,0.6939217448234558,0.23004627227783203
92,0.4583333432674408,1.0,0.6989994049072266,0.30232471227645874
93,0.5,0.9583333134651184,0.6933349370956421,0.2671777009963989
94,0.5,1.0,0.6927503347396851,0.2094738930463791
95,0.4166666567325592,1.0,0.692419707775116,0.2431338131427765
96,0.5,1.0,0.6958612203598022,0.25405004620552063
97,0.5833333134651184,0.9583333134651184,0.6880894899368286,0.21189455687999725
