,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
0,0.6855465769767761,0.6754257082939148,0.6623208522796631,0.6430351734161377,0.6157174110412598,0.5795273780822754,0.5375527739524841,0.4941478371620178,0.4533658027648926,0.41996604204177856,0.3862385153770447,0.35624706745147705,0.33078157901763916,0.3057507574558258,0.28353846073150635
1,0.6933211088180542,0.684508204460144,0.6743748188018799,0.6592580080032349,0.6375770568847656,0.6094269752502441,0.5758140087127686,0.5390856266021729,0.5003138184547424,0.46312570571899414,0.4265236556529999,0.39298033714294434,0.36009085178375244,0.3296944797039032,0.3009722828865051
2,0.6915125846862793,0.684295654296875,0.6746261715888977,0.6599203944206238,0.6381714940071106,0.606816828250885,0.5697967410087585,0.5309708118438721,0.49323129653930664,0.46047699451446533,0.43003273010253906,0.4027726650238037,0.37769824266433716,0.356143981218338,0.3372684717178345
3,0.6910513639450073,0.6819754838943481,0.6714692711830139,0.6565835475921631,0.6348136067390442,0.6048285365104675,0.5670639872550964,0.5245063304901123,0.48236995935440063,0.4438144862651825,0.4093031585216522,0.3791179060935974,0.3527769148349762,0.32989808917045593,0.31029459834098816
4,0.6918599605560303,0.6805942058563232,0.6673612594604492,0.6491570472717285,0.6240837574005127,0.5930646657943726,0.5583686232566833,0.525018036365509,0.4930114150047302,0.46369674801826477,0.4338799715042114,0.40532606840133667,0.3773135244846344,0.35059475898742676,0.32557883858680725
5,0.6900292038917542,0.6799585819244385,0.6679330468177795,0.6500357389450073,0.6244977712631226,0.5912292003631592,0.5519015789031982,0.5104868412017822,0.46974319219589233,0.4321313500404358,0.3969791531562805,0.36577072739601135,0.33538201451301575,0.30963969230651855,0.28639453649520874
6,0.6947734951972961,0.686260461807251,0.6765865087509155,0.6627247929573059,0.6422305703163147,0.6135032176971436,0.5759356617927551,0.5353369116783142,0.49551698565483093,0.46143966913223267,0.42991381883621216,0.40055108070373535,0.37561148405075073,0.349568247795105,0.3255581259727478
7,0.6915164589881897,0.6833630800247192,0.6739739775657654,0.661125898361206,0.6426520347595215,0.6169835925102234,0.5840322971343994,0.5456361174583435,0.5042853951454163,0.4638464152812958,0.4270617961883545,0.393987774848938,0.36491259932518005,0.3402973711490631,0.31866395473480225
8,0.6940621733665466,0.6843425035476685,0.6714967489242554,0.6550458669662476,0.6317228674888611,0.6011131405830383,0.566556453704834,0.5293880701065063,0.49309778213500977,0.45909246802330017,0.4267875552177429,0.3965410590171814,0.3692786693572998,0.3436717987060547,0.32106292247772217
9,0.6901252269744873,0.6833842992782593,0.6753175258636475,0.6633719205856323,0.6450468897819519,0.6192591190338135,0.5857312083244324,0.5462781190872192,0.5033166408538818,0.46212202310562134,0.42388343811035156,0.3886265754699707,0.3567044138908386,0.3274402916431427,0.3013900816440582
10,0.7007982730865479,0.690666139125824,0.6818719506263733,0.6702845692634583,0.6542304754257202,0.6312670111656189,0.601388156414032,0.5657075643539429,0.5272886157035828,0.49086081981658936,0.4566168189048767,0.42504703998565674,0.3951369822025299,0.3680186867713928,0.34338095784187317
11,0.691800057888031,0.6761159896850586,0.6604481339454651,0.6397033333778381,0.6117516756057739,0.5774335861206055,0.5382434129714966,0.4983326494693756,0.45983007550239563,0.42430558800697327,0.39156123995780945,0.3620065450668335,0.3351173400878906,0.3112058937549591,0.28972122073173523
12,0.698702335357666,0.6867392659187317,0.6746075749397278,0.6576756238937378,0.6330295205116272,0.5985105037689209,0.5559399127960205,0.5098243951797485,0.46656882762908936,0.4261990189552307,0.3903232514858246,0.3604471981525421,0.3348623216152191,0.31308501958847046,0.2942604422569275
13,0.6953669786453247,0.686920166015625,0.6794633269309998,0.668418288230896,0.6510212421417236,0.6251784563064575,0.5911080837249756,0.5526484847068787,0.5141859650611877,0.4797677993774414,0.4492826461791992,0.4221392273902893,0.3961166441440582,0.37195026874542236,0.3479410409927368
14,0.6902037262916565,0.6781342625617981,0.665015697479248,0.6478723883628845,0.624492347240448,0.5948042273521423,0.5596606731414795,0.5219913125038147,0.4839092493057251,0.4473472237586975,0.41390666365623474,0.38158801198005676,0.35237276554107666,0.3263483941555023,0.3027225136756897
15,0.6957557797431946,0.6875196695327759,0.678321897983551,0.6648938059806824,0.644909143447876,0.6170161962509155,0.5823355317115784,0.5450391173362732,0.5085288882255554,0.47633588314056396,0.44516631960868835,0.4169802665710449,0.38851088285446167,0.36112555861473083,0.33416926860809326
16,0.6923977732658386,0.6840949058532715,0.6753742098808289,0.6640747785568237,0.6482409238815308,0.626595675945282,0.5983742475509644,0.564970850944519,0.5280416011810303,0.4902981221675873,0.4537213146686554,0.41878458857536316,0.3850225806236267,0.3531457185745239,0.3220447301864624
17,0.6967437267303467,0.6868739128112793,0.6758360862731934,0.6602881550788879,0.6371750235557556,0.6049220561981201,0.5653037428855896,0.5230019092559814,0.4829059839248657,0.4475415050983429,0.41621169447898865,0.3886638283729553,0.36309385299682617,0.3397485613822937,0.3180181682109833
18,0.6963369846343994,0.687532901763916,0.6781372427940369,0.665574312210083,0.6481931805610657,0.6240897178649902,0.5933417081832886,0.5552211999893188,0.5154588222503662,0.47369807958602905,0.4344061613082886,0.39730170369148254,0.3637090027332306,0.3335353136062622,0.30671924352645874
19,0.6918565034866333,0.6835877895355225,0.6753098964691162,0.6631181836128235,0.645908534526825,0.6217064261436462,0.5896136164665222,0.5521195530891418,0.5133891105651855,0.47392261028289795,0.4373936951160431,0.4039632976055145,0.3729768395423889,0.3442193865776062,0.3179110288619995
20,0.6893267631530762,0.6792690753936768,0.6672394871711731,0.6508806347846985,0.6279780864715576,0.5997257232666016,0.5664737224578857,0.5309756994247437,0.49930837750434875,0.4679277837276459,0.43754538893699646,0.41047388315200806,0.38462862372398376,0.3587428033351898,0.3352767825126648
21,0.6887887120246887,0.6768798232078552,0.6625357270240784,0.6424882411956787,0.6153322458267212,0.5822516083717346,0.5465561747550964,0.5118382573127747,0.4802345633506775,0.45139774680137634,0.42360103130340576,0.3966590166091919,0.3697866201400757,0.3438454270362854,0.31766870617866516
22,0.6984931826591492,0.6892616748809814,0.68049156665802,0.6685349941253662,0.6501202583312988,0.624144434928894,0.588983952999115,0.5450723171234131,0.4970797002315521,0.4492504894733429,0.40572696924209595,0.3651517331600189,0.33047106862068176,0.2997829020023346,0.2720754146575928
23,0.6970472931861877,0.6854014992713928,0.6734869480133057,0.6580475568771362,0.636883556842804,0.6094050407409668,0.5759143233299255,0.5368602275848389,0.4955748915672302,0.45521867275238037,0.4134337902069092,0.376293808221817,0.3377281725406647,0.3030802309513092,0.2718375325202942
24,0.69722580909729,0.6875120997428894,0.6771883964538574,0.662681519985199,0.6427618265151978,0.614470362663269,0.5783264636993408,0.5354821085929871,0.48930394649505615,0.44341787695884705,0.4006752669811249,0.3623886704444885,0.3285292685031891,0.2986947298049927,0.2719718813896179
25,0.6908973455429077,0.6794171333312988,0.665481448173523,0.6459988951683044,0.6181485056877136,0.5822603106498718,0.5401637554168701,0.4972430467605591,0.45522457361221313,0.4162343144416809,0.3799973428249359,0.34700295329093933,0.3173307180404663,0.2907085716724396,0.26692116260528564
26,0.6944307684898376,0.6862969994544983,0.6787024736404419,0.6680987477302551,0.6527150869369507,0.6309651136398315,0.6008827686309814,0.5634863376617432,0.52044677734375,0.47504913806915283,0.43062323331832886,0.38926780223846436,0.35216671228408813,0.3193352222442627,0.29013100266456604
27,0.6938939094543457,0.683822751045227,0.67352294921875,0.659777820110321,0.6412511467933655,0.6171323657035828,0.5877426862716675,0.5540603399276733,0.5194995999336243,0.48625802993774414,0.4561948776245117,0.4279292821884155,0.39926421642303467,0.37365803122520447,0.34783032536506653
28,0.6917839646339417,0.683974027633667,0.675585925579071,0.6638438701629639,0.6463010907173157,0.6220691204071045,0.5889865159988403,0.5467082858085632,0.49988874793052673,0.4524693489074707,0.4077509939670563,0.36677855253219604,0.3321012556552887,0.2995971441268921,0.27174651622772217
29,0.6962890625,0.6839879155158997,0.6725357174873352,0.6563473343849182,0.6339331865310669,0.6026831269264221,0.5654317140579224,0.5225811004638672,0.4805917739868164,0.4407428503036499,0.4044104218482971,0.3717327415943146,0.34301483631134033,0.3175923824310303,0.29455941915512085
30,0.6902768611907959,0.6784359812736511,0.6648604869842529,0.6457783579826355,0.61802738904953,0.580590009689331,0.5373351573944092,0.49206674098968506,0.44866323471069336,0.41035547852516174,0.37589868903160095,0.344682902097702,0.3175577223300934,0.2938326597213745,0.27263912558555603
31,0.6923938393592834,0.6811419725418091,0.6688278317451477,0.6523457765579224,0.6300584673881531,0.60152268409729,0.5676426291465759,0.5314675569534302,0.49546897411346436,0.4623772203922272,0.42960038781166077,0.4005328416824341,0.371235728263855,0.3435751497745514,0.31711649894714355
32,0.6972663998603821,0.690838098526001,0.6840257048606873,0.6738841533660889,0.6583378314971924,0.6357395648956299,0.6056469082832336,0.5708150267601013,0.5339379906654358,0.49872860312461853,0.46653780341148376,0.43657612800598145,0.4089709520339966,0.38345223665237427,0.3600534200668335
33,0.6914466023445129,0.6828469038009644,0.6732883453369141,0.659790575504303,0.6406435966491699,0.6146724224090576,0.5823209285736084,0.5458662509918213,0.5063634514808655,0.46953991055488586,0.43443503975868225,0.40502890944480896,0.3782138228416443,0.3547571897506714,0.33393698930740356
34,0.700319230556488,0.6908952593803406,0.6808063387870789,0.668311357498169,0.64997798204422,0.6254336833953857,0.5939456820487976,0.5565762519836426,0.5188825130462646,0.482864648103714,0.4502781629562378,0.42035967111587524,0.3914598226547241,0.36381280422210693,0.33625414967536926
