,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
0,0.687555193901062,0.6760726571083069,0.6653281450271606,0.6516562104225159,0.6345226764678955,0.6143222451210022,0.5913655757904053,0.5637522339820862,0.5351475477218628,0.5050876140594482,0.47497040033340454,0.4472964107990265,0.4204998314380646,0.39685481786727905,0.3739810883998871
1,0.689170777797699,0.6796989440917969,0.6668152213096619,0.6585054993629456,0.6428295969963074,0.6223856210708618,0.5938668847084045,0.5617123246192932,0.5266106724739075,0.48657459020614624,0.44630417227745056,0.407121479511261,0.3696482181549072,0.33802706003189087,0.31212297081947327
2,0.6917968988418579,0.6793997287750244,0.6676594018936157,0.654175341129303,0.6396459937095642,0.621319055557251,0.6002594828605652,0.5762733817100525,0.5475713014602661,0.5144270062446594,0.48041608929634094,0.443159282207489,0.4075309932231903,0.37212860584259033,0.34356489777565
3,0.7002350091934204,0.6897785663604736,0.6794874668121338,0.6675453782081604,0.653510332107544,0.63498854637146,0.6107162833213806,0.584209144115448,0.5533753037452698,0.5160695314407349,0.4783914387226105,0.44020524621009827,0.40403565764427185,0.37129268050193787,0.34292304515838623
4,0.6949697732925415,0.6837623119354248,0.6729069948196411,0.6531412601470947,0.6365019679069519,0.6160821914672852,0.5894922614097595,0.5594450235366821,0.5275912284851074,0.49369674921035767,0.4620862603187561,0.4326137602329254,0.4042903184890747,0.3783893287181854,0.35507118701934814
5,0.6932094097137451,0.681223452091217,0.6713138818740845,0.6590265035629272,0.6446187496185303,0.6275317072868347,0.6054559350013733,0.5753520727157593,0.5446248054504395,0.5080839395523071,0.468833327293396,0.4295579791069031,0.39235153794288635,0.3572021722793579,0.3268589377403259
6,0.6918656229972839,0.6832630634307861,0.6736885905265808,0.6636447310447693,0.6496254205703735,0.6327425837516785,0.6108898520469666,0.587518572807312,0.5595188140869141,0.5316387414932251,0.5050959587097168,0.4808875322341919,0.4593241512775421,0.4393300712108612,0.42123493552207947
7,0.6940096616744995,0.6831137537956238,0.6730539798736572,0.6607623100280762,0.6462953090667725,0.6234735250473022,0.5961022973060608,0.5641221404075623,0.5277839303016663,0.48913562297821045,0.4499256908893585,0.4122716188430786,0.37808024883270264,0.34834444522857666,0.3231881856918335
8,0.6949360370635986,0.6860176920890808,0.6787437796592712,0.6699897646903992,0.6577592492103577,0.6433015465736389,0.6230207085609436,0.5975306630134583,0.5674991607666016,0.5343654751777649,0.49990394711494446,0.4650399386882782,0.4329586923122406,0.40346646308898926,0.3767460882663727
9,0.6863003969192505,0.6756556630134583,0.6617043018341064,0.6479132175445557,0.62962806224823,0.6107658743858337,0.586954653263092,0.5606510639190674,0.5285462737083435,0.4952125549316406,0.4592885971069336,0.42252928018569946,0.38914164900779724,0.3584461510181427,0.33202049136161804
