,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
0,0.4722222089767456,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.4444444477558136,0.4513888955116272,0.5208333134651184,0.5694444179534912,0.5833333134651184,0.5972222089767456,0.5972222089767456,0.5763888955116272,0.5625,0.5763888955116272
1,0.4791666567325592,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.4722222089767456,0.4583333432674408,0.4652777910232544,0.4861111044883728,0.5138888955116272,0.5625,0.6041666865348816,0.625,0.6458333134651184,0.6666666865348816
2,0.4652777910232544,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.4583333432674408,0.5,0.5555555820465088,0.5625,0.5902777910232544,0.6111111044883728,0.6180555820465088,0.6388888955116272,0.6527777910232544,0.6666666865348816
3,0.4722222089767456,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4444444477558136,0.4930555522441864,0.5208333134651184,0.5555555820465088,0.5763888955116272,0.6041666865348816,0.6180555820465088,0.6388888955116272,0.6527777910232544,0.6666666865348816,0.6666666865348816
4,0.4861111044883728,0.4583333432674408,0.4513888955116272,0.4583333432674408,0.4652777910232544,0.4722222089767456,0.5069444179534912,0.5277777910232544,0.5347222089767456,0.5486111044883728,0.5694444179534912,0.6111111044883728,0.6180555820465088,0.6388888955116272,0.6527777910232544
5,0.4861111044883728,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4652777910232544,0.4930555522441864,0.4930555522441864,0.5277777910232544,0.5694444179534912,0.5972222089767456,0.625,0.625,0.6388888955116272,0.6666666865348816,0.6666666865348816
6,0.4722222089767456,0.4583333432674408,0.4513888955116272,0.4652777910232544,0.5208333134651184,0.5069444179534912,0.5555555820465088,0.5555555820465088,0.5763888955116272,0.5833333134651184,0.625,0.6805555820465088,0.6319444179534912,0.6597222089767456,0.6666666865348816
7,0.4791666567325592,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.5069444179534912,0.5347222089767456,0.5763888955116272,0.6041666865348816,0.6180555820465088,0.6319444179534912,0.6388888955116272,0.6597222089767456,0.6666666865348816
8,0.4722222089767456,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.4444444477558136,0.5069444179534912,0.5486111044883728,0.5625,0.5902777910232544,0.6458333134651184,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
9,0.4861111044883728,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4513888955116272,0.4513888955116272,0.4513888955116272,0.4652777910232544,0.4722222089767456,0.5347222089767456,0.5208333134651184,0.5347222089767456,0.5902777910232544,0.6041666865348816,0.6111111044883728
10,0.4791666567325592,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.5069444179534912,0.5486111044883728,0.6111111044883728,0.5902777910232544,0.625,0.625,0.625,0.6666666865348816,0.6666666865348816,0.6666666865348816
11,0.4791666567325592,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.5625,0.6111111044883728,0.6111111044883728,0.625,0.625,0.625,0.6597222089767456,0.6666666865348816,0.6666666865348816
12,0.4722222089767456,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.4930555522441864,0.5,0.5416666865348816,0.5625,0.5972222089767456,0.6180555820465088,0.625,0.6388888955116272,0.6527777910232544,0.6666666865348816
13,0.4791666567325592,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.4652777910232544,0.4583333432674408,0.4861111044883728,0.5,0.5138888955116272,0.5069444179534912,0.5347222089767456,0.5694444179534912,0.5972222089767456,0.6111111044883728
14,0.4861111044883728,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4513888955116272,0.4513888955116272,0.5069444179534912,0.5486111044883728,0.5833333134651184,0.6319444179534912,0.6458333134651184,0.6527777910232544,0.6666666865348816,0.6666666865348816,0.6666666865348816
15,0.4722222089767456,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4513888955116272,0.4652777910232544,0.4861111044883728,0.5277777910232544,0.5416666865348816,0.5763888955116272,0.625,0.6458333134651184,0.6597222089767456,0.6666666865348816,0.6666666865348816
16,0.4722222089767456,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4861111044883728,0.5486111044883728,0.5555555820465088,0.5972222089767456,0.6180555820465088,0.6527777910232544,0.6736111044883728,0.6736111044883728,0.7013888955116272,0.6527777910232544,0.6666666865348816
17,0.4791666567325592,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4791666567325592,0.4861111044883728,0.5,0.5069444179534912,0.5277777910232544,0.5347222089767456,0.5833333134651184,0.6111111044883728,0.6319444179534912,0.6458333134651184,0.6666666865348816
18,0.4791666567325592,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4444444477558136,0.4583333432674408,0.5416666865348816,0.5833333134651184,0.6458333134651184,0.6597222089767456,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
19,0.4652777910232544,0.4583333432674408,0.4513888955116272,0.4513888955116272,0.4583333432674408,0.4583333432674408,0.4722222089767456,0.4861111044883728,0.5486111044883728,0.5555555820465088,0.5763888955116272,0.6041666865348816,0.625,0.6388888955116272,0.6666666865348816
