,ACC_Before,ACC_After,Loss_Before,Loss_After
0,0.5833333134651184,0.8333333134651184,0.6925419569015503,0.4041013717651367
1,0.5833333134651184,0.875,0.6942270398139954,0.4616547226905823
2,0.5,0.8333333134651184,0.6953250169754028,0.3905375897884369
3,0.5,0.7916666865348816,0.6965494155883789,0.39949437975883484
4,0.5,0.875,0.6949548721313477,0.42059752345085144
5,0.5,0.8333333134651184,0.6939893960952759,0.3941953778266907
6,0.5,0.8333333134651184,0.6999676823616028,0.39132869243621826
7,0.5416666865348816,0.875,0.693354606628418,0.3646811842918396
8,0.5,0.8333333134651184,0.6972590088844299,0.4134681224822998
9,0.5,0.9166666865348816,0.6929401755332947,0.39558839797973633
10,0.5,0.9166666865348816,0.6947121620178223,0.34546858072280884
11,0.5,0.7916666865348816,0.6947396397590637,0.4180033206939697
12,0.5,0.8333333134651184,0.6925812363624573,0.4045115113258362
13,0.5416666865348816,0.875,0.696074366569519,0.3985232412815094
14,0.5,0.8333333134651184,0.6932075619697571,0.3905073404312134
15,0.5,0.7916666865348816,0.6907570958137512,0.4001615345478058
16,0.5,0.8333333134651184,0.6900208592414856,0.405377596616745
17,0.5,0.9166666865348816,0.6960933208465576,0.4245780408382416
18,0.5,0.8333333134651184,0.6964384913444519,0.346137136220932
19,0.5833333134651184,0.7916666865348816,0.6897531151771545,0.3835412561893463
20,0.625,0.8333333134651184,0.6900566816329956,0.40035712718963623
21,0.5,0.875,0.6933133006095886,0.36901915073394775
22,0.6666666865348816,0.7916666865348816,0.6900268197059631,0.38076484203338623
23,0.5,0.8333333134651184,0.693416953086853,0.3935164213180542
24,0.5,0.875,0.6984555721282959,0.41747817397117615
25,0.5833333134651184,0.875,0.691855251789093,0.38756418228149414
26,0.5833333134651184,0.7916666865348816,0.690089225769043,0.4092363119125366
27,0.5,0.875,0.6937021017074585,0.368055135011673
28,0.4583333432674408,0.8333333134651184,0.6948079466819763,0.3629946708679199
29,0.5,0.8333333134651184,0.6921280026435852,0.388868123292923
30,0.5,0.8333333134651184,0.6925252079963684,0.35902875661849976
31,0.5,0.7916666865348816,0.6957287192344666,0.4221448302268982
32,0.4583333432674408,0.875,0.6963698267936707,0.37084925174713135
33,0.4166666567325592,0.7916666865348816,0.6953218579292297,0.37904274463653564
34,0.5,0.875,0.6963717341423035,0.3766098618507385
35,0.375,0.7916666865348816,0.6974266767501831,0.4387294352054596
36,0.5,0.8333333134651184,0.695737361907959,0.4076134264469147
37,0.5,0.875,0.6943676471710205,0.4514295756816864
38,0.5,0.7916666865348816,0.6910337805747986,0.37850549817085266
39,0.5,0.875,0.6959794163703918,0.3770653307437897
40,0.5,0.7916666865348816,0.6946929693222046,0.40502575039863586
41,0.5,0.7916666865348816,0.6896896362304688,0.43312716484069824
42,0.5,0.8333333134651184,0.696099579334259,0.4074418246746063
43,0.5,0.7916666865348816,0.6978201866149902,0.3983878195285797
44,0.5416666865348816,0.8333333134651184,0.6958156824111938,0.39709556102752686
45,0.5,0.8333333134651184,0.6935224533081055,0.38165590167045593
46,0.4166666567325592,0.8333333134651184,0.6975255012512207,0.41682490706443787
47,0.5833333134651184,0.8333333134651184,0.6911677718162537,0.39793241024017334
48,0.5,0.8333333134651184,0.6918193697929382,0.3761526346206665
49,0.5,0.875,0.6956130862236023,0.41558119654655457
50,0.5,0.8333333134651184,0.697798490524292,0.4106399714946747
51,0.5,0.875,0.6941834092140198,0.38404765725135803
52,0.4166666567325592,0.7916666865348816,0.6968759298324585,0.4216689467430115
53,0.5,0.875,0.6948341727256775,0.4082282781600952
54,0.5,0.7916666865348816,0.694556713104248,0.39817458391189575
55,0.375,0.8333333134651184,0.6951614618301392,0.3713635802268982
56,0.5,0.8333333134651184,0.6939361095428467,0.365407794713974
57,0.5,0.7916666865348816,0.6985860466957092,0.4554092586040497
58,0.5,0.8333333134651184,0.6938751339912415,0.3809696137905121
59,0.4166666567325592,0.7916666865348816,0.6932523250579834,0.3934672474861145
60,0.5833333134651184,0.7916666865348816,0.6924692392349243,0.412723571062088
61,0.5,0.75,0.6932812333106995,0.3961292803287506
62,0.375,0.8333333134651184,0.7015554904937744,0.40419241786003113
63,0.5,0.7916666865348816,0.6947456002235413,0.3845880627632141
64,0.5,0.8333333134651184,0.6974170207977295,0.4814067482948303
65,0.5,0.7916666865348816,0.6944402456283569,0.4002235233783722
66,0.5,0.9166666865348816,0.6986465454101562,0.40042516589164734
67,0.4583333432674408,0.9166666865348816,0.6951015591621399,0.42783892154693604
68,0.5,0.8333333134651184,0.6998559832572937,0.41351816058158875
69,0.5,0.875,0.6949865818023682,0.4227145314216614
70,0.5,0.8333333134651184,0.6955229640007019,0.38532617688179016
71,0.5,0.7916666865348816,0.6916797757148743,0.4187476336956024
72,0.5,0.8333333134651184,0.6885830163955688,0.38570064306259155
73,0.5,0.8333333134651184,0.6962054371833801,0.42021459341049194
74,0.5416666865348816,0.875,0.6924856901168823,0.3813490867614746
75,0.5,0.8333333134651184,0.6920151114463806,0.3925616443157196
76,0.5,0.7916666865348816,0.6944433450698853,0.37269461154937744
77,0.5,0.875,0.6985778212547302,0.39766964316368103
78,0.4583333432674408,0.8333333134651184,0.6995078921318054,0.42281967401504517
79,0.5833333134651184,0.8333333134651184,0.6945898532867432,0.39253315329551697
80,0.5,0.875,0.6963167190551758,0.3897675573825836
81,0.5,0.8333333134651184,0.7035889029502869,0.3863898813724518
82,0.4583333432674408,0.8333333134651184,0.6970640420913696,0.38025814294815063
83,0.5416666865348816,0.8333333134651184,0.6945157647132874,0.4172620475292206
84,0.5,0.8333333134651184,0.6988780498504639,0.41466203331947327
85,0.5833333134651184,0.8333333134651184,0.694664716720581,0.41467729210853577
86,0.5,0.8333333134651184,0.6935346126556396,0.3812682628631592
87,0.5416666865348816,0.8333333134651184,0.6932816505432129,0.4284689128398895
88,0.5,0.8333333134651184,0.6948153972625732,0.3910332918167114
89,0.5,0.875,0.6898272633552551,0.3785986304283142
90,0.5,0.7916666865348816,0.6976733803749084,0.40834811329841614
91,0.5,0.9583333134651184,0.6913293600082397,0.3711639642715454
92,0.5,0.875,0.6928940415382385,0.3856394588947296
93,0.5416666865348816,0.8333333134651184,0.6908732652664185,0.3817477226257324
94,0.5,0.875,0.6914390921592712,0.37183529138565063
95,0.5833333134651184,0.7916666865348816,0.6954329609870911,0.39999374747276306
96,0.5833333134651184,0.875,0.689564049243927,0.38057446479797363
97,0.5,0.75,0.6927121877670288,0.4424566626548767
98,0.5,0.8333333134651184,0.6984435319900513,0.4319603145122528
99,0.5,0.875,0.6955360770225525,0.40615329146385193
100,0.5,0.875,0.6955351829528809,0.4058241844177246
101,0.5,0.7916666865348816,0.6944406032562256,0.43597206473350525
102,0.375,0.875,0.7034885883331299,0.4174562692642212
103,0.5,0.8333333134651184,0.6944678425788879,0.4198172688484192
104,0.5,0.8333333134651184,0.6915209293365479,0.37043559551239014
105,0.5416666865348816,0.7916666865348816,0.6920967698097229,0.40625637769699097
106,0.5,0.8333333134651184,0.6994934678077698,0.3800213038921356
107,0.5,0.8333333134651184,0.6931419372558594,0.36822235584259033
108,0.5416666865348816,0.875,0.6891471743583679,0.4250239133834839
109,0.4583333432674408,0.875,0.6968761086463928,0.3755677342414856
110,0.6666666865348816,0.875,0.6798715591430664,0.35908710956573486
111,0.5,0.9166666865348816,0.6937441229820251,0.3876590132713318
112,0.5,0.8333333134651184,0.6992223858833313,0.397959440946579
113,0.5,0.8333333134651184,0.693730890750885,0.38876163959503174
114,0.4166666567325592,0.875,0.6957117319107056,0.38441845774650574
115,0.5,0.8333333134651184,0.6958625316619873,0.4081755578517914
116,0.4583333432674408,0.7916666865348816,0.7001625895500183,0.4273477792739868
117,0.5833333134651184,0.8333333134651184,0.692046046257019,0.40329667925834656
118,0.5833333134651184,0.8333333134651184,0.6940041780471802,0.37581783533096313
119,0.5416666865348816,0.8333333134651184,0.6916401386260986,0.4228399097919464
120,0.5,0.8333333134651184,0.693021833896637,0.3877326548099518
121,0.5,0.8333333134651184,0.6946898102760315,0.39659440517425537
122,0.5833333134651184,0.7916666865348816,0.6910849809646606,0.41851454973220825
123,0.5416666865348816,0.7916666865348816,0.6962816119194031,0.43981435894966125
124,0.5,0.75,0.695349931716919,0.3998260498046875
125,0.5,0.8333333134651184,0.694757878780365,0.427206814289093
126,0.5,0.8333333134651184,0.6876822113990784,0.37957334518432617
127,0.5,0.75,0.6935451030731201,0.42960813641548157
128,0.5,0.7916666865348816,0.6963522434234619,0.43185335397720337
129,0.4583333432674408,0.75,0.6956399083137512,0.4016287326812744
130,0.5416666865348816,0.8333333134651184,0.6921664476394653,0.4199325740337372
131,0.4583333432674408,0.875,0.6922370791435242,0.3778587579727173
132,0.625,0.8333333134651184,0.6870511770248413,0.40508896112442017
133,0.4583333432674408,0.75,0.6921461820602417,0.40867042541503906
134,0.5,0.875,0.6936548352241516,0.356926828622818
135,0.5,0.9166666865348816,0.6907839179039001,0.4048667550086975
136,0.375,0.875,0.6967349648475647,0.372137188911438
137,0.5416666865348816,0.8333333134651184,0.6938721537590027,0.4262954592704773
138,0.4166666567325592,0.8333333134651184,0.6982002854347229,0.3679710924625397
139,0.5,0.75,0.6926065683364868,0.41656094789505005
140,0.5,0.8333333134651184,0.6934276819229126,0.37280261516571045
141,0.4583333432674408,0.9166666865348816,0.6907757520675659,0.389325886964798
142,0.5,0.875,0.6966025829315186,0.3794403076171875
143,0.5,0.875,0.7036802768707275,0.42884549498558044
144,0.5,0.875,0.6937308311462402,0.40947261452674866
145,0.5,0.875,0.6900975108146667,0.3943001925945282
146,0.4583333432674408,0.875,0.7015931010246277,0.3954564332962036
147,0.5,0.8333333134651184,0.6964426636695862,0.41095250844955444
148,0.4166666567325592,0.8333333134651184,0.6954506039619446,0.36270973086357117
149,0.5416666865348816,0.8333333134651184,0.6933931708335876,0.4075440764427185
150,0.5,0.8333333134651184,0.6954900622367859,0.40096262097358704
151,0.5,0.8333333134651184,0.6945640444755554,0.3965207636356354
152,0.4166666567325592,0.75,0.6965224146842957,0.4170585572719574
153,0.5,0.75,0.6954190135002136,0.4881831705570221
154,0.625,0.8333333134651184,0.6908896565437317,0.36867207288742065
155,0.5,0.8333333134651184,0.6957189440727234,0.3870938718318939
156,0.5,0.7916666865348816,0.6948003172874451,0.39975276589393616
157,0.5,0.8333333134651184,0.6984741687774658,0.40415507555007935
158,0.5,0.8333333134651184,0.6927672624588013,0.3869982063770294
159,0.4583333432674408,0.8333333134651184,0.6929208040237427,0.42403778433799744
160,0.5,0.8333333134651184,0.6930285692214966,0.4045616686344147
161,0.5,0.7916666865348816,0.699239194393158,0.3758165240287781
162,0.5,0.875,0.6935084462165833,0.3486520051956177
163,0.5,0.8333333134651184,0.6895982027053833,0.42621055245399475
164,0.5,0.875,0.694133996963501,0.400760293006897
165,0.5,0.7916666865348816,0.695977509021759,0.4046269655227661
166,0.5,0.8333333134651184,0.6962844133377075,0.44993099570274353
167,0.5,0.8333333134651184,0.6946110129356384,0.4348927140235901
168,0.5,0.8333333134651184,0.6896407604217529,0.4102776348590851
169,0.5,0.7916666865348816,0.693917989730835,0.40707626938819885
